city,city_ascii,lat,lng,country,iso3,population
Mallārpur,Mallarpur,24.0814,87.7093,India,IND,6471
Gualtieri,Gualtieri,44.9000,10.6333,Italy,ITA,6471
Shalya,Shalya,57.2408,58.7344,Russia,RUS,6471
Sottrum,Sottrum,53.1167,9.2167,Germany,DEU,6470
Tyourout,Tyourout,14.1542,5.4391,Niger,NER,6470
Villamuriel de Cerrato,Villamuriel de Cerrato,41.9500,-4.5167,Spain,ESP,6470
Moraine,Moraine,39.6983,-84.2459,United States,USA,6470
Forest Glen,Forest Glen,39.0191,-77.0445,United States,USA,6469
Diepoldsau,Diepoldsau,47.3831,9.6500,Switzerland,CHE,6469
Piedimonte San Germano,Piedimonte San Germano,41.5000,13.7333,Italy,ITA,6469
Labico,Labico,41.7833,12.8833,Italy,ITA,6469
Mestigmer,Mestigmer,34.4868,-2.6883,Morocco,MAR,6469
Selvíria,Selviria,-20.3669,-51.4189,Brazil,BRA,6469
Penn Yan,Penn Yan,42.6608,-77.0536,United States,USA,6469
Scenic Oaks,Scenic Oaks,29.7038,-98.6713,United States,USA,6469
Eichwalde,Eichwalde,52.3667,13.6167,Germany,DEU,6468
Castelnau-d’Estrétefonds,Castelnau-d'Estretefonds,43.7822,1.3583,France,FRA,6468
Columbia,Columbia,31.2564,-89.8266,United States,USA,6468
Iraí de Minas,Irai de Minas,-18.9839,-47.4608,Brazil,BRA,6467
Genoa,Genoa,42.0926,-88.6964,United States,USA,6467
Tlapanaloya,Tlapanaloya,19.9358,-99.1019,Mexico,MEX,6466
Parentis-en-Born,Parentis-en-Born,44.3494,-1.0744,France,FRA,6466
Otis Orchards-East Farms,Otis Orchards-East Farms,47.7030,-117.0854,United States,USA,6466
Sidney,Sidney,47.7152,-104.1680,United States,USA,6466
Pizzighettone,Pizzighettone,45.1833,9.7833,Italy,ITA,6465
Briviesca,Briviesca,42.5500,-3.3167,Spain,ESP,6465
Laranjal,Laranjal,-21.3739,-42.4769,Brazil,BRA,6465
Boischatel,Boischatel,46.9000,-71.1500,Canada,CAN,6465
Bingzhongluo,Bingzhongluo,28.0174,98.6212,China,CHN,6465
Bispingen,Bispingen,53.0828,9.9983,Germany,DEU,6464
Gilău,Gilau,46.7500,23.3833,Romania,ROU,6464
Mudinepalle,Mudinepalle,16.4000,81.1167,India,IND,6463
Beliātor,Beliator,23.3333,87.2167,India,IND,6463
Mainleus,Mainleus,50.1000,11.3792,Germany,DEU,6463
Codevigo,Codevigo,45.2672,12.1014,Italy,ITA,6463
Berdigestyakh,Berdigestyakh,62.0958,126.7019,Russia,RUS,6462
Darnestown,Darnestown,39.0960,-77.3033,United States,USA,6462
Canova,Canova,45.7333,9.4000,Italy,ITA,6461
Vargem Alegre,Vargem Alegre,-19.6078,-42.2978,Brazil,BRA,6461
Collins,Collins,42.4908,-78.8623,United States,USA,6461
Hebron,Hebron,39.0626,-84.7090,United States,USA,6461
Podstepnoe,Podstepnoe,51.1475,51.4881,Kazakhstan,KAZ,6461
Hopefield,Hopefield,-33.0667,18.3500,South Africa,ZAF,6460
San Cesario sul Panaro,San Cesario sul Panaro,44.5667,11.0333,Italy,ITA,6460
Kondor,Kondor,35.2119,58.1517,Iran,IRN,6460
Glendive,Glendive,47.1102,-104.7069,United States,USA,6460
Kalingapatnam,Kalingapatnam,18.3389,84.1205,India,IND,6459
Bom Jardim de Minas,Bom Jardim de Minas,-21.9469,-44.1908,Brazil,BRA,6459
Yorketown,Yorketown,40.3064,-74.3385,United States,USA,6459
Sainte-Livrade-sur-Lot,Sainte-Livrade-sur-Lot,44.3981,0.5894,France,FRA,6458
Khanta,Khanta,25.8468,88.0525,India,IND,6457
Saint-Florent-sur-Cher,Saint-Florent-sur-Cher,46.9956,2.2517,France,FRA,6457
Baykalovo,Baykalovo,57.3969,63.7672,Russia,RUS,6457
Oficina María Elena,Oficina Maria Elena,-22.3500,-69.6667,Chile,CHL,6457
Rosolina,Rosolina,45.0667,12.2333,Italy,ITA,6456
Oedheim,Oedheim,49.2333,9.2500,Germany,DEU,6455
Blankenhain,Blankenhain,50.8600,11.3439,Germany,DEU,6455
Moerbeke,Moerbeke,51.1733,3.9422,Belgium,BEL,6455
Lake Murray of Richland,Lake Murray of Richland,34.1209,-81.2653,United States,USA,6455
Bahía Kino,Bahia Kino,28.9833,-111.9333,Mexico,MEX,6454
Pinhoe,Pinhoe,50.7407,-3.4672,United Kingdom,GBR,6454
Schildow,Schildow,52.6356,13.3771,Germany,DEU,6454
Sammichele di Bari,Sammichele di Bari,40.8833,16.9500,Italy,ITA,6454
Vozdvizhenka,Vozdvizhenka,43.8942,131.9458,Russia,RUS,6454
Bouffémont,Bouffemont,49.0433,2.2992,France,FRA,6453
Bácsalmás,Bacsalmas,46.1239,19.3261,Hungary,HUN,6453
Cabeceira Grande,Cabeceira Grande,-16.0300,-47.0908,Brazil,BRA,6453
Ingeniero Guillermo N. Juárez,Ingeniero Guillermo N. Juarez,-23.9000,-61.8500,Argentina,ARG,6453
Gradisca d’Isonzo,Gradisca d'Isonzo,45.8833,13.5000,Italy,ITA,6452
Akka Irene,Akka Irene,29.9919,-7.5322,Morocco,MAR,6452
Burgkunstadt,Burgkunstadt,50.1356,11.2499,Germany,DEU,6451
Gigean,Gigean,43.4997,3.7111,France,FRA,6450
Roccella Ionica,Roccella Ionica,38.3167,16.4000,Italy,ITA,6450
Phu Khiao,Phu Khiao,16.3682,102.1344,Thailand,THA,6450
Dobrotvir,Dobrotvir,50.2056,24.3864,Ukraine,UKR,6450
Drabiv,Drabiv,49.9603,32.1481,Ukraine,UKR,6450
Girvan,Girvan,55.2382,-4.8561,United Kingdom,GBR,6450
Roda del Ter,Roda del Ter,41.9801,2.3091,Spain,ESP,6449
Bad Brückenau,Bad Bruckenau,50.3091,9.7871,Germany,DEU,6449
Varadayyapālaiyam,Varadayyapalaiyam,13.6000,79.9333,India,IND,6449
Grayvoron,Grayvoron,50.4833,35.6667,Russia,RUS,6449
Algūr,Algur,16.7000,76.3499,India,IND,6448
Sant’Arcangelo,Sant'Arcangelo,40.2485,16.2705,Italy,ITA,6448
Ironwood,Ironwood,46.4522,-90.1505,United States,USA,6448
La Penne-sur-Huveaune,La Penne-sur-Huveaune,43.2806,5.5158,France,FRA,6446
Balestrate,Balestrate,38.0513,13.0072,Italy,ITA,6446
Schlangenbad,Schlangenbad,50.0929,8.1019,Germany,DEU,6446
Bizhbulyak,Bizhbulyak,53.6911,54.2722,Russia,RUS,6446
Sealy,Sealy,29.7676,-96.1679,United States,USA,6446
Vladimirescu,Vladimirescu,46.1500,21.4000,Romania,ROU,6445
Valletta,Valletta,35.8978,14.5125,Malta,MLT,6444
Dancu,Dancu,47.1530,27.6619,Romania,ROU,6444
Ensdorf,Ensdorf,49.3000,6.7667,Germany,DEU,6443
Emporia,Emporia,36.6953,-77.5356,United States,USA,6443
Carrollton,Carrollton,36.9394,-76.5264,United States,USA,6442
Vorzel,Vorzel,50.5500,30.1500,Ukraine,UKR,6441
Lichtetanne,Lichtetanne,50.7000,12.4333,Germany,DEU,6441
Maturé,Mature,-7.2669,-37.3508,Brazil,BRA,6441
Asiago,Asiago,45.8667,11.5167,Italy,ITA,6441
Ligonier,Ligonier,40.2348,-79.2137,United States,USA,6441
Inverness Highlands South,Inverness Highlands South,28.8007,-82.3371,United States,USA,6441
East Falmouth,East Falmouth,41.5707,-70.5556,United States,USA,6441
Villers-Saint-Paul,Villers-Saint-Paul,49.2889,2.4872,France,FRA,6440
Loanhead,Loanhead,55.8780,-3.1480,United Kingdom,GBR,6440
Upper Sandusky,Upper Sandusky,40.8298,-83.2721,United States,USA,6440
Letohrad,Letohrad,50.0358,16.4988,Czechia,CZE,6439
Diekholzen,Diekholzen,52.1000,9.9333,Germany,DEU,6439
Borrazópolis,Borrazopolis,-23.9408,-51.5878,Brazil,BRA,6439
Vine Grove,Vine Grove,37.8133,-85.9828,United States,USA,6439
Ban Tai,Ban Tai,17.4333,103.4051,Thailand,THA,6438
Quintana,Quintana,-22.0725,-50.3075,Brazil,BRA,6437
Ida Ou Gaïlal,Ida Ou Gailal,30.6383,-8.6327,Morocco,MAR,6436
Litchfield Park,Litchfield Park,33.5024,-112.3586,United States,USA,6436
Devine,Devine,29.1457,-98.9049,United States,USA,6436
Frenkendorf,Frenkendorf,47.5031,7.7144,Switzerland,CHE,6435
Sheakhala,Sheakhala,22.7636,88.1781,India,IND,6434
Arenas de San Pedro,Arenas de San Pedro,40.2089,-5.0911,Spain,ESP,6434
Orange Lake,Orange Lake,41.5319,-74.0936,United States,USA,6434
Burpengary,Burpengary,-27.1442,153.0000,Australia,AUS,6433
Tancherfi,Tancherfi,34.3539,-2.6255,Morocco,MAR,6433
Oelwein,Oelwein,42.6715,-91.9133,United States,USA,6433
Jiyek,Jiyek,46.3916,82.8928,China,CHN,6433
Dan Khun Thot,Dan Khun Thot,15.2099,101.7667,Thailand,THA,6432
Gangkofen,Gangkofen,48.4369,12.5633,Germany,DEU,6432
Zouar,Zouar,20.4500,16.5167,Chad,TCD,6432
La Mulatière,La Mulatiere,45.7281,4.8122,France,FRA,6431
Waterford,Waterford,-27.6906,153.1332,Australia,AUS,6431
São José do Jacuri,Sao Jose do Jacuri,-18.2750,-42.6700,Brazil,BRA,6431
Carthage,Carthage,32.1526,-94.3368,United States,USA,6431
Crystal Lake,Crystal Lake,28.0371,-81.9063,United States,USA,6431
Houston,Houston,55.8670,-4.5521,United Kingdom,GBR,6430
Capranica,Capranica,42.2585,12.1728,Italy,ITA,6430
Dmitriyev-L’govskiy,Dmitriyev-L'govskiy,52.1289,35.0756,Russia,RUS,6430
Hurricane,Hurricane,38.4293,-82.0168,United States,USA,6430
Bonsecours,Bonsecours,49.4278,1.1278,France,FRA,6429
Kaprijke,Kaprijke,51.2167,3.6000,Belgium,BEL,6429
Světlá nad Sázavou,Svetla nad Sazavou,49.6681,15.4040,Czechia,CZE,6429
Corinth,Corinth,43.2269,-73.8847,United States,USA,6429
North Riverside,North Riverside,41.8461,-87.8263,United States,USA,6429
Portel,Portel,38.3000,-7.7000,Portugal,PRT,6428
Cheverly,Cheverly,38.9254,-76.9140,United States,USA,6428
Savage,Savage,39.1485,-76.8228,United States,USA,6428
Pa Daet,Pa Daet,19.5050,99.9925,Thailand,THA,6427
Saïdat,Saidat,31.3442,-8.7053,Morocco,MAR,6427
Głuszyca,Gluszyca,50.6874,16.3717,Poland,POL,6426
Almese,Almese,45.1167,7.4000,Italy,ITA,6426
Kodūr,Kodur,16.2667,78.3000,India,IND,6426
Itá,Ita,-27.2908,-52.3228,Brazil,BRA,6426
Nasarawa,Nasarawa,14.0821,5.8153,Niger,NER,6426
Dinkelscherben,Dinkelscherben,48.3500,10.5833,Germany,DEU,6425
Bridgeport,Bridgeport,43.3706,-83.8828,United States,USA,6425
Bāgdaha,Bagdaha,23.2178,88.8857,India,IND,6424
Barra do Rocha,Barra do Rocha,-14.2108,-39.6019,Brazil,BRA,6424
Tiros,Tiros,-19.0039,-45.9639,Brazil,BRA,6424
Andijk,Andijk,52.7500,5.2200,Netherlands,NLD,6423
Valley City,Valley City,46.9223,-98.0055,United States,USA,6423
Cairo,Cairo,42.2965,-74.0205,United States,USA,6423
Mirkal,Mirkal,17.8600,76.9500,India,IND,6422
Lagoa de São Francisco,Lagoa de Sao Francisco,-4.3919,-41.6008,Brazil,BRA,6422
Vidigulfo,Vidigulfo,45.3000,9.2333,Italy,ITA,6422
Salem,Salem,38.6048,-86.0977,United States,USA,6422
Bāmanpukur,Bamanpukur,22.5119,88.7001,India,IND,6421
Cuincy,Cuincy,50.3822,3.0467,France,FRA,6421
Douglas,Douglas,42.7541,-105.3968,United States,USA,6421
Dairago,Dairago,45.5700,8.8664,Italy,ITA,6420
Estaires,Estaires,50.6439,2.7231,France,FRA,6420
Šenov,Senov,49.7931,18.3761,Czechia,CZE,6419
Beni Bou Yafroun,Beni Bou Yafroun,35.1536,-2.9861,Morocco,MAR,6418
L’Arbresle,L'Arbresle,45.8356,4.6169,France,FRA,6418
Wimborne Minster,Wimborne Minster,50.8040,-1.9780,United Kingdom,GBR,6418
Calci,Calci,43.7244,10.5192,Italy,ITA,6418
Gavunipalli,Gavunipalli,13.5140,78.2270,India,IND,6418
Seeboden,Seeboden,46.8189,13.5183,Austria,AUT,6418
Bua Chet,Bua Chet,14.5326,103.9301,Thailand,THA,6418
Ōishida,Oishida,38.5939,140.3728,Japan,JPN,6417
Greenville,Greenville,38.8866,-89.3893,United States,USA,6417
Uznach,Uznach,47.2242,8.9839,Switzerland,CHE,6416
Ban Bang Pakong,Ban Bang Pakong,13.5051,100.9567,Thailand,THA,6416
Campo Real,Campo Real,40.3333,-3.3833,Spain,ESP,6416
Kittilä,Kittila,67.6531,24.9114,Finland,FIN,6416
Orlovista,Orlovista,28.5441,-81.4629,United States,USA,6416
Bakum,Bakum,52.7428,8.1958,Germany,DEU,6415
Eudora,Eudora,38.9345,-95.0957,United States,USA,6415
Walkersville,Walkersville,39.4832,-77.3559,United States,USA,6415
Waltham,Waltham,53.5165,-0.1021,United Kingdom,GBR,6413
Bharatgarh,Bharatgarh,22.1474,88.6802,India,IND,6413
Brejo dos Santos,Brejo dos Santos,-6.3769,-37.8250,Brazil,BRA,6413
Garrett,Garrett,41.3526,-85.1238,United States,USA,6413
Oberuzwil,Oberuzwil,47.4294,9.1236,Switzerland,CHE,6412
Marignier,Marignier,46.0903,6.4997,France,FRA,6412
Bowleys Quarters,Bowleys Quarters,39.3198,-76.3858,United States,USA,6412
Timmāpuram,Timmapuram,18.3597,79.0875,India,IND,6411
Gosānimāri Bandar,Gosanimari Bandar,26.1519,89.3335,India,IND,6410
Wheathampstead,Wheathampstead,51.8120,-0.2930,United Kingdom,GBR,6410
Littlestown,Littlestown,39.7452,-77.0892,United States,USA,6409
Lee,Lee,43.3257,-75.5175,United States,USA,6409
Palta,Palta,22.8083,88.3943,India,IND,6408
Bronxville,Bronxville,40.9394,-73.8263,United States,USA,6408
Saint-Girons,Saint-Girons,42.9847,1.1458,France,FRA,6408
Parry Sound,Parry Sound,45.3333,-80.0333,Canada,CAN,6408
Kingston Estates,Kingston Estates,39.9188,-74.9898,United States,USA,6407
Lennox Head,Lennox Head,-28.7983,153.5844,Australia,AUS,6407
Bad Blankenburg,Bad Blankenburg,50.6833,11.2667,Germany,DEU,6407
Melut,Melut,10.4400,32.2000,South Sudan,SSD,6407
San Felíu de Codinas,San Feliu de Codinas,41.6885,2.1647,Spain,ESP,6406
Téglás,Teglas,47.7167,21.6833,Hungary,HUN,6406
Montech,Montech,43.9569,1.2297,France,FRA,6406
Burnet,Burnet,30.7496,-98.2383,United States,USA,6406
Louvroil,Louvroil,50.2650,3.9600,France,FRA,6405
Brunstatt,Brunstatt,47.7233,7.3228,France,FRA,6405
Sengiley,Sengiley,53.9667,48.8000,Russia,RUS,6405
Comandante Luis Piedra Buena,Comandante Luis Piedra Buena,-49.9830,-68.9100,Argentina,ARG,6405
Lincroft,Lincroft,40.3391,-74.1283,United States,USA,6405
Sehma,Sehma,50.5167,12.9833,Germany,DEU,6404
Maracajá,Maracaja,-28.8469,-49.4528,Brazil,BRA,6404
Tervel,Tervel,43.7486,27.4065,Bulgaria,BGR,6404
Schönberg in Holstein,Schonberg in Holstein,54.3956,10.3719,Germany,DEU,6403
Großalmerode,Grossalmerode,51.2575,9.7844,Germany,DEU,6402
Jordan,Jordan,44.6652,-93.6351,United States,USA,6402
Győrújbarát,Gyorujbarat,47.6079,17.6464,Hungary,HUN,6401
Macambira,Macambira,-10.6658,-37.5408,Brazil,BRA,6401
Hampstead,Hampstead,39.6104,-76.8550,United States,USA,6401
Saint-Thibault-des-Vignes,Saint-Thibault-des-Vignes,48.8692,2.6886,France,FRA,6400
Aparan,Aparan,40.5891,44.3572,Armenia,ARM,6400
Luislândia,Luislandia,-16.1178,-44.5889,Brazil,BRA,6400
Fouquières-lès-Lens,Fouquieres-les-Lens,50.4286,2.9128,France,FRA,6399
Venta de Baños,Venta de Banos,41.9333,-4.5000,Spain,ESP,6399
Louhans,Louhans,46.6264,5.2247,France,FRA,6399
Beerfelden,Beerfelden,49.5676,8.9738,Germany,DEU,6399
Carolina Beach,Carolina Beach,34.0396,-77.8966,United States,USA,6399
Santa Lucía Monte Verde,Santa Lucia Monte Verde,16.9500,-97.6667,Mexico,MEX,6398
Putnok,Putnok,48.2936,20.4367,Hungary,HUN,6398
Mount Vernon,Mount Vernon,41.9230,-91.4244,United States,USA,6398
Ridgeway,Ridgeway,43.2619,-78.3806,United States,USA,6398
Lionville,Lionville,40.0524,-75.6440,United States,USA,6398
Arquata Scrivia,Arquata Scrivia,44.6925,8.8817,Italy,ITA,6397
Yermolayevo,Yermolayevo,52.7022,55.8039,Russia,RUS,6397
Sinn,Sinn,50.6500,8.3333,Germany,DEU,6396
Laage,Laage,53.9322,12.3467,Germany,DEU,6396
Tiyghmi,Tiyghmi,29.5875,-9.4063,Morocco,MAR,6396
Shamong,Shamong,39.7781,-74.7272,United States,USA,6396
Pointe-Calumet,Pointe-Calumet,45.5000,-73.9700,Canada,CAN,6396
Beaudesert,Beaudesert,-27.9880,152.9958,Australia,AUS,6395
Lanchkhuti,Lanchkhuti,42.0875,42.0333,Georgia,GEO,6395
Bacchus Marsh,Bacchus Marsh,-37.6750,144.4389,Australia,AUS,6394
Albanella,Albanella,40.4833,15.1167,Italy,ITA,6394
Ramillies-Offus,Ramillies-Offus,50.6333,4.9000,Belgium,BEL,6394
Albania,Albania,1.3289,-75.8783,Colombia,COL,6394
Offenbach an der Queich,Offenbach an der Queich,49.1977,8.1974,Germany,DEU,6393
Einhausen,Einhausen,49.6722,8.5451,Germany,DEU,6393
Jowzdān,Jowzdan,32.5567,51.3725,Iran,IRN,6393
Wrestedt,Wrestedt,52.9000,10.5833,Germany,DEU,6393
Ramtown,Ramtown,40.1144,-74.1492,United States,USA,6393
Podbořany,Podborany,50.2295,13.4120,Czechia,CZE,6392
Killingworth,Killingworth,41.3792,-72.5785,United States,USA,6392
Weaverham,Weaverham,53.2620,-2.5770,United Kingdom,GBR,6391
Poggio Mirteto,Poggio Mirteto,42.2672,12.6886,Italy,ITA,6391
Kölleda,Kolleda,51.1667,11.2167,Germany,DEU,6391
Meredith,Meredith,43.6301,-71.5018,United States,USA,6391
Rockford,Rockford,43.1266,-85.5582,United States,USA,6391
Ceyrat,Ceyrat,45.7328,3.0633,France,FRA,6390
Gochsheim,Gochsheim,50.0167,10.2833,Germany,DEU,6390
Turčianske Teplice,Turcianske Teplice,48.8589,18.8636,Slovakia,SVK,6390
Steilacoom,Steilacoom,47.1703,-122.5934,United States,USA,6390
Opp,Opp,31.2848,-86.2570,United States,USA,6390
Abilene,Abilene,38.9229,-97.2251,United States,USA,6390
Sallapadan,Sallapadan,17.4551,120.7599,Philippines,PHL,6389
Sandown,Sandown,42.9332,-71.1833,United States,USA,6389
Ras Tabouda,Ras Tabouda,34.0000,-4.7167,Morocco,MAR,6388
Rhome,Rhome,33.0647,-97.4779,United States,USA,6387
Aptos,Aptos,36.9912,-121.8934,United States,USA,6387
Pārākaram,Parakaram,25.2703,87.9846,India,IND,6386
Belpre,Belpre,39.2815,-81.5971,United States,USA,6386
Guadalupe Yancuictlalpan,Guadalupe Yancuictlalpan,19.1831,-99.4583,Mexico,MEX,6385
Birmensdorf,Birmensdorf,47.3542,8.4378,Switzerland,CHE,6385
Crockett,Crockett,31.3177,-95.4564,United States,USA,6385
Ellenville,Ellenville,41.7009,-74.3609,United States,USA,6384
East End,East End,34.5554,-92.3261,United States,USA,6384
Helensburgh,Helensburgh,-34.1889,150.9811,Australia,AUS,6383
San Antonio de Vilamajor,San Antonio de Vilamajor,41.6726,2.4000,Spain,ESP,6383
Rushville,Rushville,39.6172,-85.4463,United States,USA,6383
International Falls,International Falls,48.5884,-93.4083,United States,USA,6382
Barnstorf,Barnstorf,52.7103,8.5086,Germany,DEU,6381
Bothwell,Bothwell,55.8023,-4.0662,United Kingdom,GBR,6380
Kukunūru,Kukunuru,17.5667,81.1833,India,IND,6380
Rogersville,Rogersville,36.4081,-83.0043,United States,USA,6380
Prosser,Prosser,46.2068,-119.7662,United States,USA,6380
Gerbrunn,Gerbrunn,49.7796,9.9840,Germany,DEU,6379
Haworth,Haworth,53.8300,-1.9600,United Kingdom,GBR,6379
Schöffengrund,Schoffengrund,50.4833,8.4833,Germany,DEU,6379
West Point,West Point,41.3642,-74.0118,United States,USA,6379
Carroll,Carroll,40.1142,-77.0191,United States,USA,6379
Fangjiata,Fangjiata,38.2755,110.0961,China,CHN,6379
Bansabāti,Bansabati,24.5064,87.9985,India,IND,6378
Fehraltorf,Fehraltorf,47.3861,8.7547,Switzerland,CHE,6378
Zusmarshausen,Zusmarshausen,48.3833,10.5833,Germany,DEU,6378
Jussari,Jussari,-15.1908,-39.4950,Brazil,BRA,6378
Nephi,Nephi,39.7072,-111.8323,United States,USA,6378
Richboro,Richboro,40.2262,-75.0006,United States,USA,6378
Countesthorpe,Countesthorpe,52.5550,-1.1400,United Kingdom,GBR,6377
Landriano,Landriano,45.3167,9.2667,Italy,ITA,6377
Zellingen,Zellingen,49.9000,9.8167,Germany,DEU,6377
Cisano Bergamasco,Cisano Bergamasco,45.7431,9.4708,Italy,ITA,6377
Cullowhee,Cullowhee,35.3107,-83.1815,United States,USA,6377
Karstädt,Karstadt,53.1497,11.7500,Germany,DEU,6376
Beaubassin East / Beaubassin-est,Beaubassin East / Beaubassin-est,46.1726,-64.3122,Canada,CAN,6376.00
Monzuno,Monzuno,44.2833,11.2667,Italy,ITA,6375
Mims,Mims,28.6928,-80.8468,United States,USA,6375
Village of Oak Creek,Village of Oak Creek,34.7813,-111.7606,United States,USA,6375
Bietigheim,Bietigheim,48.9103,8.2531,Germany,DEU,6374
Newport,Newport,43.3649,-72.2001,United States,USA,6374
Jasper,Jasper,34.4710,-84.4496,United States,USA,6374
Muglispur,Muglispur,24.4443,87.8936,India,IND,6373
Maripipi,Maripipi,11.7833,124.3500,Philippines,PHL,6373
Subbiano,Subbiano,43.5800,11.8722,Italy,ITA,6373
Carrazeda de Anciães,Carrazeda de Anciaes,41.2500,-7.3000,Portugal,PRT,6373
Kizhinga,Kizhinga,51.8464,109.9128,Russia,RUS,6373
Nitro,Nitro,38.4119,-81.8194,United States,USA,6373
Vétroz,Vetroz,46.2258,7.2707,Switzerland,CHE,6372
Veigné,Veigne,47.2875,0.7375,France,FRA,6372
Rowley,Rowley,42.7224,-70.8883,United States,USA,6372
Wainfleet,Wainfleet,42.9250,-79.3750,Canada,CAN,6372
Tōma,Toma,43.8281,142.5083,Japan,JPN,6371
Alessano,Alessano,39.8833,18.3333,Italy,ITA,6371
Uddingston,Uddingston,55.8183,-4.0827,United Kingdom,GBR,6370
San Marcello Pistoiese,San Marcello Pistoiese,44.0556,10.7908,Italy,ITA,6370
Puilboreau,Puilboreau,46.1858,-1.1172,France,FRA,6369
Mimoň,Mimon,50.6588,14.7248,Czechia,CZE,6369
San Adrián,San Adrian,42.3325,-1.9333,Spain,ESP,6369
Wharton,Wharton,40.8999,-74.5808,United States,USA,6369
Rosice,Rosice,49.1824,16.3879,Czechia,CZE,6368
Nemšová,Nemsova,48.9669,18.1169,Slovakia,SVK,6368
Falkenberg,Falkenberg,51.5831,13.2322,Germany,DEU,6368
Yazykovo,Yazykovo,54.6917,55.0161,Russia,RUS,6368
Usolye,Usolye,59.4167,56.6833,Russia,RUS,6368
Johnsburg,Johnsburg,42.3830,-88.2476,United States,USA,6368
Fort Riley,Fort Riley,39.1111,-96.8138,United States,USA,6368
Marlborough,Marlborough,41.6331,-72.4547,United States,USA,6368
Sesto al Reghena,Sesto al Reghena,45.8500,12.8167,Italy,ITA,6367
Sunbury,Sunbury,40.2485,-82.8804,United States,USA,6367
Trochtelfingen,Trochtelfingen,48.3081,9.2444,Germany,DEU,6366
General Toshevo,General Toshevo,43.7003,28.0366,Bulgaria,BGR,6366
Somapalle,Somapalle,13.8500,78.2667,India,IND,6366
Saint-Flour,Saint-Flour,45.0336,3.0928,France,FRA,6365
Wollochet,Wollochet,47.2828,-122.5769,United States,USA,6365
Tatarka,Tatarka,44.9589,41.9517,Russia,RUS,6365
Grafenwöhr,Grafenwohr,49.7167,11.9000,Germany,DEU,6363
Divinópolis do Tocantins,Divinopolis do Tocantins,-9.8000,-49.2139,Brazil,BRA,6363
Obergünzburg,Obergunzburg,47.8500,10.4167,Germany,DEU,6362
Pasvalys,Pasvalys,56.0611,24.4028,Lithuania,LTU,6361
Topolobampo,Topolobampo,25.6056,-109.0500,Mexico,MEX,6361
Ghafsaï,Ghafsai,34.6333,-4.9167,Morocco,MAR,6361
Sabrosa,Sabrosa,41.2651,-7.5751,Portugal,PRT,6361
Tasco,Tasco,5.9092,-72.7814,Colombia,COL,6361
Keyser,Keyser,39.4394,-78.9822,United States,USA,6361
Newarthill,Newarthill,55.8100,-3.9333,United Kingdom,GBR,6360
Nangli,Nangli,13.1833,78.5167,India,IND,6359
Capannoli,Capannoli,43.5900,10.6697,Italy,ITA,6359
Rodewisch,Rodewisch,50.5167,12.4167,Germany,DEU,6359
Serzhen’-Yurt,Serzhen'-Yurt,43.1228,45.9858,Russia,RUS,6359
Etikoppāka,Etikoppaka,17.5000,82.7300,India,IND,6358
Soúda,Souda,35.4833,24.0667,Greece,GRC,6358
Fossacesia,Fossacesia,42.2500,14.4833,Italy,ITA,6358
Kathleen,Kathleen,28.1224,-82.0387,United States,USA,6358
Divnomorskoye,Divnomorskoye,44.5008,38.1353,Russia,RUS,6358
Sal Rei,Sal Rei,16.1760,-22.9171,Cabo Verde,CPV,6357
Rāmapur,Ramapur,22.3102,88.9599,India,IND,6357
Hjo,Hjo,58.3044,14.2786,Sweden,SWE,6357
Mesoraca,Mesoraca,39.0833,16.7833,Italy,ITA,6357
Combee Settlement,Combee Settlement,28.0596,-81.9053,United States,USA,6357
Henderson,Henderson,35.4446,-88.6531,United States,USA,6357
Treharris,Treharris,51.6689,-3.3100,United Kingdom,GBR,6356
Jassans-Riottier,Jassans-Riottier,45.9856,4.7567,France,FRA,6356
Wimereux,Wimereux,50.7697,1.6100,France,FRA,6356
Papudo,Papudo,-32.5167,-71.4500,Chile,CHL,6356
Cynthiana,Cynthiana,38.3860,-84.2993,United States,USA,6356
